-19,383
36.5,100
0,51
-19,21
1,9
40,42
46,285
26,95
40,-63
24,-13
-9,-113
16.5,50
9,112
-8,-74.5
-41,-122
-18.5,-66.5
-51,-172
-70,28
-56,83
-85,137
-74,72
-67,-2
-36,-41
-57.5,-159
-85,-83
-60,-139
-69,-31
-63,-164
-69,-50
-26.5,110
0,9
2,243.5
32,194
4.5,103
-34,-16
77.5,-73
52,11
57,47
91,-22
42.5,-88
20,138
41,127
57,138
60,-15
20,-8
4,-36.5
56,9
20.5,153
24,61
10,-29.5
13,-56
57,70.5
93,123
111,25.5
8,80
80.5,-22.5
45,138
107,201.5
130,-63
100.5,101
64,317
90,325
103,294
38,284
74,197
78.5,-83
51,10
-22,-164
52,-153
-8.5,-109
-15,38
76,-1
117,-73
-2,-112
-37,76
-39,9
-27,-62
-21.5,-122
-50,14
0,-54.5
-21,-48
-9,-66.5
-35,108
-39,9.5
-19,104
-14.5,-163.5
-31,-236
-52,-137
3,-309
36.5,-161
-5,-30
-77.5,59
-56,155
-41,-56
-8,-103
-47.5,-142.5
-49,-33
-7,50.5
-34,-17
-26,-131
-21,-164
-23.5,20
-23,-1
25,47
63,120
0,51.5
38,-50
67,10.5
108,-46
178.5,-78
269,-112
194,107
161,90
156.5,-90.5
219,-147
124,-58
185,1
216,-159.5
254,-38
239,-46.5
318,-61
308,4
264,48
306,1
439,-79
390,158
433,147
362,28
409,-45
279,-82.5
442,196
413,247.5
369,53
402,50.5
401,-47
509.5,-67.5
483,-107
539,-150
465,-138
603.5,-20
720,45
700,-41
677,-103
659,-90
864,-132
945,32.5
1015,195
1019.5,-4
951,-103
834,-216
925,-128
835,9
797,-16
684.5,64
744,21
763,267
832,47
836.5,17
799,58
823.5,210.5
887,118
782,0
807,-32
868.5,-64
905,-32
1047,-55.5
944,-86
938,-93
930,-26
925,-157.5
1032,-50
938.5,-34.5
1017,-17
920,-28.5
785,-27
829,28
805,68
819,-64
747,-156
743.5,-22
673,-33
624,-52
590,-3
484.5,89
635,0
756,3
626,10
524.5,19
493,31
505.5,9
508,15
438,-68
382,-238
401.5,-189
376,-238
373,-119.5
353,150
382,55.5
244,215
276,29.5
225,179
261,329
220,46
226,123
167,196
183,-78
199,-63
217,-135
225,-55
162,19.5
100,-78
128.5,3.5
37,128
58,55.5
27,209
88.5,135
45,193
92.5,303
38,42
10,169.5
32,228
47,93
50,141
-30,292
-40,-2
-26.5,28.5
-15,168
-4.5,128
-8,-59
22,46
5,102
-35.5,23.5
-62,35
-54.5,-55.5
-76,19
-84.5,-112.5
-39,-62
15.5,-79
-41,-131
17,0
-12,83
-54,-22
-1,-150
-35,-48
-50,94
-71.5,34
-78,43
-47.5,53.5
-68,147
-129,-28
-72,134
-9,114.5
12,-133
-58.5,-137
-41,-105
-5.5,-170
-26,0
-87.5,135
-84,52
-41.5,-15
-35,-29
-74,-43
-72,41
-78,-141
-65,-137
-91.5,22
-74,-162
-68,-216
-78,-101
-67.5,-171
-41,-123
-36.5,-43.5
6,-128
-57,199
-51,37
-50,-23.5
-91,-27
-85,-219
-59,-93
-84,-339
-115,-99
-58.5,70.5
-42,-66
-95,-140
-32,179
-43,2
-66,-71
-62,-106
-18,-71
-52,-170
-54,-287
-45,-272
-75,-138
-71,-18
-81,131
-83,-17.5
-95,-36
-0.5,41
-92,74
9,108
-24,66
-7,-20
-8,250
20,203
-38,19
-38.5,270
-67,149
-24,232.5
-52,253
-91,117.5
-48,7
-49,69.5
-88,156
-90.5,139.5
-41,151
11.5,86.5
-65,77
-102,191
-73,128
-14,24
-49,-66
-72,29
-70,216
-83.5,341
-60,78
-59.5,81
-50,48
-83,221
-6,230
-24,117
-17,134
-1,38.5
-19,250
-45.5,186
-100,36
-72,164.5
-57,4
-73.5,-175
-99,45
-60.5,-29
-80,-5
-56,-30
-18,107
-5,-46
-31,-6
-30.5,109
-73,-46
-40.5,-26
-90,47
-17,-104
8,-2
-20,-130
-50,-156
22,-87
-29,-134
22.5,-268
14,-323
-19,-189
-6,-197
96,-102
38,-131
94.5,-166
134,83
108.5,-15
100,18
134,-52
158,-96
64.5,-47
110,-137
131,44
205,-35
281,-45.5
264,17
300,-42
369,-98
485.5,-168
589,-54
536.5,-185.5
530,-153
564,-131.5
502,-173
641,-128
679,-69
614,-72
742,-138
828.5,-68
732,-139
670,-176
605,-177
594,-128
608,-102
660,-169
828,31
833.5,9
976,-52
1171,21
1314,173
1567,-56
1513,-88
1675,-60
1500,99
1347,55
1125,-124
1034,-184
878,31
804,107
688,-141
650,146
555,87
451,-26
481,188
464.5,53.5
438,-17
482,101
503,21
762,-17.5
948,-303
1220,-223
1228,-174
1233,-100
1127,93
1001,237.5
898,80
749,-26
686,179
504.5,42
569,10
467.5,14
359,102
340,-159
398,-50
455,176
463,13
571,-82.5
527,242
626,257.5
656,121
602,101.5
463,224
476.5,21
428,-70
391,-153.5
355,41
289,177
171,64
206,92
213,-6
146,12.5
117,-114
87.5,36
115,349
95.5,212
91,-37
90,416
13,308
69,285
32,70
27,268
-45,73
20,312
4,87
-40,-75
-43,-70
-0.5,83
-63,-133
-1,-71
-87,58
-19,80
-43,23
-8,-21
-55,65
-14,-111
-33,-155
-48,-97
-5,-178
-46,42
-38,-70
-58.5,-136.5
-64,59
-51,114.5
-58,160
-45,119.5
-8,62
23,-4.5
-23,-86
-31.5,-27
17,26
-47,67.5
-13,25
-77,23
-8,31
2.5,-91.5
65,-93
-21,-1
-67,233
-90,9
-60,-103
-83,4.5
-48,99
-86,47.5
-102,216
-52,184
-76,-97
-72,-42
-109,-16
-77,-72
-94,-140
-98,108
-122,140
-75,33
-63,166
-101,108
-68,256
-72,394
-100,54
-34,-57
-48,-34
-79,-74
-15,-132
-104,-49
-40,5
-73,-6
-67,-50
-63,-89
-121,-86
-85,90
-96,216
-50,369
-75,169
-92,115
-95,63
-72,207
-88,-119
-104,-109
-106,-143
-111,-98
-119,-94
-105,74
-36,-4
-95,-115
-128,-184
-102,65
-86,-17
-109,85
-103,-104
-11,-102
-104,11
-110,24
-61,-20
-71,-13
-62,-70
-54,-41
-86,90
-46,49
-47,-95
-80,16
-84,-61
-69,-71
-76,-35
0,-88
-61,-128
-4,-71
-10,-126
40,-8
112,40
56,19
86,-189
95,96
125,-28
188,90
270,17
201,-112
316,-221
388,-68
396,101
456,-20
307,-141
347,-81
546,-147
1220,-123
1583,-32
1428,36
1324,65
1514,-4
2275,-37
2774,31
2802,234
2827,148
2981,184
3472,335
3498,328
3468,420
3294,174
3218,320
3083,496
2599,580
2479,331
2218,325
1970,347
1634,448
1227,194
924,175
1089,72
1628,106
1440,212
1176,249
926,-15
1098,78
1154,209
1094,170
929,78
645,-197
529,-183
459,-186
348,-43
280,-131
153,197
142,117
228,299
194,-10
201,-86
59,-75
98,-76
88,-96
72,-106
12,9
-41,-171
-53,-194
-10,-164
-39,-120
-14,-120
-73,-1
-78,61
-61,13
-97,-112
-46,-78
-89,-168
-90,-82
-33,-115
-62,-77
-43,-124
-65,-34
-85,-47
-68,-31
-26,-129
-89,-86
-69,-74
-70,-79
-6,-23
-95,-67
-98,-48
-60,-146
-74,95
-38,-78
-43,8
-112,55
-114,121
-51,18
-66,48
-47,145
-68,76
-29,125
-41,139
-81,-37
-77,-112
-33,-40
-42,-1
-47,125
-80,-69
-90,-55
-78,-28
-95,-5
-135,33
-97,84
-112,11
-71,74
-19,149
-56,153
-14,66
-84,43
-76,107
-84,106
-99,26
-83,-156
-113,-94
-107,-71
-130,16
-115,-47
-119,-17
-65,201
-95,-93
-98,-123
-112,-129
-124,-67
-108,-67
-35,-72
-87,27
-105,-73
-69,41
-107,-46
-117,74
-82,186
-88,80
-82,32
-105,-39
-107,35
-79,-82
-122,-21
-118,-52
-51,-280
-79,-210
-125,-280
-65,-321
-61,-244
-75,-160
-102,-161
-91,-214
-131,-115
-83,-127
-94,-17
15,-55
-27,-116
-40,67
-67,-69
-43,54
-54,64
-58,76
-51,70
-61,61
-64,156
-71,127
-30,156
6,145
-48,187
2,37
14,20
13,196
7,112
4,27
-6,156
-53,93
-12,115
-20,128
-41,67
-37,-74
-8,5
-29,174
18,211
-39,305
-82,506
-88,266
-41,149
-71,134
-61,137
-46,120
-29,82
-40,136
-44,269
-90,188
-34,-73
-31,-6
-61,-75
-75,64
-61,0
-85,19
-62,-44
-61,-30
-41,-15
-56,-119
-59,-195
23,-141
-85,-90
-85,-83
-74,-187
-66,30
21,86
-82,-47
-111,-16
-68,100
-98,-112
-96,-85
-78,-142
-58,-255
-127,-67
-90,-122
-53,-38
-103,-33
-63,-72
-72,95
-38,213
-40,85
-33,200
14,48
-23,-108
7,185
-49,78
-87,-165
-83,-48
-79,-145
-43,-191
-87,-126
-62,-115
-11,7
-17,-18
-63,-126
-63,-88
-48,-88
-38,-35
23,-42
-56,51
-27,16
53,-144
13,-24
14,-85
-9,52
8,120
-78,162
-47,137
-36,56
-52,42
0,58
-63,-190
-22,56
-38,97
-46,30
-53,159
-47,-18
-11,-40
-13,35
-27,190
-64,163
-54,244
-47,181
-54,106
-55,135
-57,121
-22,11
-58,124
-29,22
-62,234
-58,-114
-21,-16
-30,-27
-53,28
-15,-44
-57,90
25,-59
-47,89
-52,-146
-69,33
-34,20
-6,-51
32,37
-24,-24
47,8
111,299
225,127
206,-19
166,-137
161,65
267,-47
503,-50
451,-59
353,85
264,76
722,56
1868,-87
2591,13
2448,-142
2130,-122
1671,-87
1810,-179
1755,-273
1630,-27
1506,-91
1590,11
1780,184
1686,-4
1809,-110
1957,127
2077,126
1434,108
858,148
936,162
1272,62
1197,10
708,-118
497,-59
401,-157
498,5
541,69
490,-15
375,-94
264,100
290,71
272,-76
309,21
36,-80
63,-123
4,31
-17,17
3,-144
-13,-69
-5,-186
-10,7
-1,9
6,-98
1,8
-9,-67
-7,-181
-37,-241
-8,-113
-10,-12
-34,-2
-10,-162
-12,-179
1,-155
-30,-35
-34,9
8,-112
6,211
-29,67
-1,324
-11,223
-30,88
-52,158
-17,162
21,138
-23,-131
-21,-167
-27,-78
-31,-175
22,-157
-11,-62
42,13
-38,-57
46,-111
53,-5
6,-74
62,-149
73,-197
106,-186
60,10
47,29
-26,-25
76,127
-41,-155
-14,-168
2,-146
-40,-126
3,-17
65,-69
61,-34
72,8
77,91
51,132
40,150
99,-59
52,-72
24,-166
51,-132
150,-129
119,-186
135,37
105,-109
115,-105
128,126
112,22
132,-38
103,19
138,46
193,-81
232,26
189,-40
152,-57
198,-97
177,-156
147,-104
182,60
138,-171
141,3
113,-72
138,-94
159,-65
158,-138
167,-98
120,-119
174,-199
126,39
147,106
137,-64
123,-21
98,206
39,6
107,69
79,-58
97,-63
30,-243
39,-127
16,102
32,46
80,27
75,-1
86,42
85,-90
54,73
17,-7
42,15
70,105
49,28
75,-41
49,-37
88,-11
46,-122
37,-72
1,19
35,-123
88,4
133,8
42,23
60,-140
66,-24
5,-44
40,-91
24,-88
26,-122
38,-84
15,-217
38,34
37,-20
25,-29
51,-102
75,-20
37,-31
36,51
49,-49
66,21
122,92
39,77
71,387
76,374
17,316
19,208
47,-5
34,40
84,-100
63,-140
98,-110
52,-94
25,-226
37,-115
28,-122
42,16
57,4
108,-35
49,-69
57,-54
118,-150
106,-182
115,-192
60,-58
98,-50
73,-122
69,-94
48,-211
118,-183
22,-133
75,-84
72,37
98,-129
61,50
91,-114
65,-200
15,-236
44,-123
34,-365
60,-267
61,-342
84,-299
67,-331
-47,-368
20,-103
64,-127
55,-156
37,44
42,40
56,163
36,126
77,174
24,78
35,63
62,-54
31,38
23,-36
25,-61
20,17
