-128,-443
-109.5,-468
-90,-499
-106.5,-456.5
-105,-527
-72.5,-478
-102,-428
-117.5,-483.5
-81,-435
-99.5,-416
-85,-273
-55,-311.5
-102,-256
-87,-330
-63,-260
-74.5,-172.5
-36,-199
-57.5,-121
-76,-213
-45,-145.5
-22,-12
-17,-2.5
-14,-44
-27,-84
-60,-113
-31,-4
38,98
-17,71.5
14,48
0,70
44,143
-0.5,231
13,266
8.5,272
17,347
44.5,424.5
19,504
64,440.5
74,495
66,492.5
52,589
86.5,688.5
136,850
96,875.5
97,747
81.5,772
80,713
94.5,726.5
85,635
78,622.5
68,784
96,835
124,935
127,978.5
145,993
138,962.5
136,1040
158,1089
107,1125
175,981
114,1036
139.5,1075.5
142,1066
188.5,1009.5
152,1023
136,977
147,1039
113,1090
95,1002
95.5,912.5
77,1129
144.5,1125.5
121,1018
117.5,1201
201,1096
129,1207.5
156,1064
225,1217
182,1144
170,1225
189,1299
136.5,1216.5
135,1118
158.5,1378
183,1271
134,1293
156,1213
157.5,1245
205,1384
201.5,1263
220,1398
223,1379
189,1389
200,1402.5
214,1369
249.5,1409
213,1443
215,1475
241,1502
279,1451.5
259,1643
258.5,1468
260,1411
258,1338
360,1418
292.5,1326.5
275,1394
254,1268.5
282,1277
286,1585.5
281,1825
270.5,1690
252,1560
309,1677
319,1866
369,2208
296,2245
375,2171
314,2062
312,2487
368,2492
378,2624
334,2468
339,2631.5
329,2547
363.5,2551
328,2430
325,2562.5
262,2438
289,2322
309,2454
315,2659
313,2613
317.5,2358
318,2504
422,2871
349,3236
371,3466.5
376,3157
435,3428
366,3824
404.5,4381
378,4370
365.5,4075
323,4149
312,4090.5
324,4175
311,4033
280,3898
224.5,3711
321,3823
263,3529.5
242,3558
281,3571
316,3690
301,3741.5
297,3713
328,3777
329,3871
396.5,3734
372,3915
322.5,3787
301,3832
317,3650
323,3503
312,3465
291,3266
282,3233
258,3119
294,3021.5
264,3177
294,3037
268,2961
236,2957.5
277,3143
245.5,3516.5
275,3357
311,3445.5
328,3465
305.5,3367
298,3368
316,3133.5
308,3064
277.5,2829
264,2890
242,2799.5
