20,155
5,49.5
45,163
-10,-77
1,5
-4,-15.5
-58,-142
-1,-149.5
8,-212
-48.5,21.5
-33,201
-7,77
14,84
-13,29.5
34,-66
26,-11.5
20,117
-37,121.5
-52,24
-48,-21.5
-10,21
-11,56
-82,-9
-52,-39
-47,-28
7,54
-8,293
-8,152
11,28
4,-169.5
-24,-107
-2,-80.5
1,-185
1,-100.5
-7,10
0,26.5
46,-103
24,-96.5
14,70
-96.5,-42
6,-41
9,-36.5
-3,-81
-4,-119.5
41,8
-41,-149
-11,-48
4,-113
-43,-27
-45,8
-25,-48
-58.5,78.5
-59,70
26,-28.5
18,-9
-49,18
47,63
0,-102
-26,61
14,34
-27,19
-6,73
34,-2
6,15
30,-194
5,-82
8,31
-53,70.5
7,17
-14,-74
-26,88
-19.5,116
-1,393
-2,250
-5,181
0.5,98
-1,17
-35,66
-15,-41
-19,-20.5
15,-55
-3,-57.5
-28,77
-2,-24.5
-30,-59
-36,99
-42,119
-13,172.5
5,6
-9,-18.5
19,-114
20,9.5
3,8
51.5,104.5
11,-115
5,-77
0,48
26,49
-9,38
-8,-60
-27,23
25,74
11,-37
-13,32
-6,-61
9.5,-113
-49,-144
42,-156.5
1,-197
-2,-215
-31,-153
-28,89.5
36,20
-15,-75.5
60,-48
-30,-49
-11,158
-11,-49.5
18,64
-1,101
41,-63
-25,-92.5
-7,42
1,102
-15,42
17,113
25,60
-6,150.5
-33,-102
4,-5
46,48
4,-91
-11,-102
2,97
3,-96
-27,1
-42,99
-43.5,-169.5
-22,-182
-30.5,8.5
-10,-22
-8.5,50.5
-21,-88
-0.5,-72
-21,-44
-10.5,98
-8,-47
6.5,-117
32,-50
73,-7
67,45
63.5,-81.5
23,34
3.5,53
25,-22
43,-114
-8,-245
50,-243
40,-205
68,-173
54,-164
-25,-81
2,38
-19,-182
-23,-167
-14,64.5
19,-117
89,-78
-9,-136
-46,-58.5
3,24
21,-86
-48,33
40,53
-20,67
-31,48.5
-36,13
-70,32.5
-86,23
-36.5,-28.5
-68,51
-36,-19.5
-11,29
-22,67.5
-34,-3
-7,15.5
22,81
-30,39.5
8,-8
39,-98.5
-62,180
-1.5,108.5
17,149
41,66.5
-10,7
-7,158
-16,102
14,171
64,119
15,-9.5
30,3
-10,22
-10,76
-4,-52.5
-44,62
20,45.5
11,100
-17,52
-2,35
-28,-20
-35,-184
-4.5,18
-21,-16
1,25
21,-89
9,95
39,15
51,52.5
-16,37
-23,54
