713,-135
791,-243
662,-216
602,-134
559,-129
605.5,-105
517,-177
446.5,-224
313,-37
444,-67
417,111
405.5,77
382,233
425,-47
486,-104
502,-11
512,-274
565,-172
587,-207
611.5,-125
709,-86
540,-30
650,-100
572.5,-93
656,-33
431,-173
524,39
462.5,4
440,131
433.5,-21
321,-85
309.5,-119
358,-183
392,-238
346,-168
316.5,-270
256,-131
325.5,16
436,81
322,96
325,75
243.5,27
196,-144
240.5,-94
207,-123
111.5,-169
96,-164
105,-13.5
164,-156
129.5,-293.5
100,-128
71.5,-146
116,-151
37,8
120,-51
115.5,-14
91,-40
51,30
75,-132
31,-138
49,-17
4.5,26.5
9,154
-35,-28
-14,-174
25.5,7
-28,-11
-33,61
5,20
1.5,-102
-19,-130
-3.5,-38
54,-252
-34,-256
5,8
2.5,76
-26,-11
35.5,120
-27,-50
-53,70.5
-77,189
-36.5,166
-28,278
60,492
-37,44
-14.5,-16
-46,-34
-48,-60.5
12,-32
0.5,-53
-27,-133
-54,-42
0,-61
-54.5,64
-62,-185
8,-111
76,-58
52,-113
15,-1
43,22
35,192
17,66
-39,-2
38,105
61,-62
27,-100
52,-57
71.5,19
90,-22
114,-159.5
48,-27
113,32
60,21
154,38
198,-145
98.5,313
114,47
78.5,28
104,70
118.5,59
199,-149
113.5,-150
140,110
242.5,164
215,79
210,57.5
225,37
232,62
246,120
293,105
291,92
298,19
195,-101
198,-112
200,43
249,222.5
278,199
246,168
269,-55
154,-49
160,-261
160,13
154,-91
130.5,60
184,-87
225,-178
171,-265
295.5,-68
214,175
277.5,95
321,-91
337,-50
311,-199
342,-217
322,-271
327,-72.5
240,64
223,-72
248,38
195,-64
197,-156
143.5,-119
143,79
203,-89.5
144,-97
168,5
172,-13
204,0
246,105
216,54
282,238
267,-15
308,-1
343,197
340,125
291,14
279,152
192,110
70,-102
169,41.5
60,-43
75.5,15
46,137
59,-110.5
93,-57
61,-50
78,-70
172.5,-24.5
180,-32
145.5,-75.5
185,-50
233,-186
318,6
316,-31
351,68
329,1
295,-20
400.5,83.5
346,169
337.5,66
353,-53
381,-29
492,32
614,-72
714,-52
651.5,-18
746,60
989,-48
1063,55
1021,-55
970,10
843,23
630,-94
579.5,-26.5
555,7
488,-25.5
575,-60
607,-47
309,1
304,-106
331,-68
318,14
283,130
143,126
217,155
185,233.5
188,-4
210.5,-44
235,4
152,100
95,35
77,9.5
64,82
52,1
-7,9
-2,81
-4,-22
45,-17
72,-72
-33,-88
-36,-72
14,-137.5
9,68
8,7.5
30,6
-37.5,117.5
57,-72
33.5,-134
-28,74
-23.5,12
-24,127
-14,177
-16,161
-6,-99
-8,-169
48,-152
-7,-153
-32.5,-175
-61,-87
-36,-210
-23,-158
-38,-170.5
-31,117
-40,-112
6,-15
-54,56
-19,23
-42,84
-35,38
44.5,196
-23,-19
-61.5,86.5
-19,293
